id,latitude,longitude,year,name,sex,bottom_depth,surface_temperature,bottom_temperature,haul,cpue
162312,59.66403,-170.57833,2010,snow crab,male,66,7.1,-1.5,158,16658
162313,59.66748,-171.22467,2010,snow crab,male,72,7.1,-1.5,169,23978
162314,59.66692,-171.87825,2010,snow crab,male,78,9,-1.4,226,37090
162315,59.6713,-172.55824,2010,snow crab,male,84,8.1,-1.1,188,37311
162316,59.66353,-173.25308,2010,snow crab,male,95,8.2,-0.2,186,12545
161632,58.99992,-171.78111,2010,snow crab,male,87,6.1,0.8,127,12058
161631,59.00037,-171.13321,2010,snow crab,male,76,5.7,-1.4,126,18012
161630,58.99927,-170.48885,2010,snow crab,male,71,5.4,-1.5,125,16646
161465,58.99955,-169.83926,2010,snow crab,male,64,4.6,-1.2,124,5771
161464,59.00356,-169.17427,2010,snow crab,male,54,1.4,0.5,81,841
161463,58.99517,-168.54852,2010,snow crab,male,47,1.3,1.4,82,76
162452,58.33351,-167.19771,2010,snow crab,male,52,3.5,1.6,82,351
162453,58.33651,-166.56526,2010,snow crab,male,47,1.7,1.7,64,81
162454,58.33082,-168.48883,2010,snow crab,male,66,3.5,-0.8,86,3016
162647,62.00127,-174.47745,2010,snow crab,female,72,7.6,-1.5,176,263827
162648,61.99556,-175.17323,2010,snow crab,female,81,9.2,-1.5,245,243631
162649,62.00203,-175.83704,2010,snow crab,female,92,9,-1.2,244,247088
161329,61.99597,-173.73797,2010,snow crab,female,62,7.5,-1.5,175,176056
161328,61.66337,-176.46498,2010,snow crab,female,105,8.9,0.5,241,145192
161327,61.66355,-175.77808,2010,snow crab,female,95,8.9,-1,243,556833
161326,61.66696,-175.08573,2010,snow crab,female,85,9.1,-1.4,242,262627
161325,61.66009,-174.44389,2010,snow crab,female,76,7.3,-1.4,177,134708
161324,61.66335,-173.65225,2010,snow crab,female,70,7.4,-1.5,174,228335
161323,61.33359,-176.96159,2010,snow crab,female,117,8.6,1.8,214,912501
161322,61.3281,-176.29939,2010,snow crab,female,106,8.8,1.3,240,312699
161321,61.33706,-175.64829,2010,snow crab,female,97,9,-0.3,239,190452
161320,61.3351,-174.97533,2010,snow crab,female,86,8.9,-1.2,238,206679
161319,61.33433,-174.31478,2010,snow crab,female,78,9.2,-1.4,237,232692
161318,61.32649,-173.58673,2010,snow crab,female,73,7.5,-1.4,173,229403
161317,60.99211,-177.62705,2010,snow crab,female,132,8.8,2.1,212,11952
161316,60.99769,-176.97357,2010,snow crab,female,122,8.6,1.9,213,239592
161315,60.99397,-176.28222,2010,snow crab,female,111,8.6,1.7,217,355535
161314,60.99362,-175.5687,2010,snow crab,female,102,8.7,1,218,260929
161313,61.0023,-174.87745,2010,snow crab,female,92,9.3,-0.5,235,239908
161312,60.99961,-174.18356,2010,snow crab,female,84,9.3,-1.2,234,80785
161311,60.99451,-173.49159,2010,snow crab,female,74,9.3,-1.4,233,128566
161310,61.00067,-172.8103,2010,snow crab,female,67,8.9,-1.3,230,147367
161309,60.98201,-172.15966,2010,snow crab,female,64,9,-1.4,229,138729
161308,60.98359,-171.4863,2010,snow crab,female,60,7.6,-1.4,172,1070004
161307,60.6656,-178.20216,2010,snow crab,female,162,9.3,2.5,210,1023
161306,60.66777,-177.50715,2010,snow crab,female,147,9.1,2,211,2167
161305,60.66882,-176.81228,2010,snow crab,female,129,9.1,2,215,39023
161304,60.66679,-176.19652,2010,snow crab,female,118,9.1,1.7,216,128997
162786,59.995,-174.59497,2010,snow crab,female,108,8.8,1.2,204,7126
162787,59.9989,-175.24837,2010,snow crab,female,117,9.4,1.6,220,26421
162788,60.00315,-175.92535,2010,snow crab,female,129,9.6,2,221,33537
162789,59.99957,-176.71528,2010,snow crab,female,141,9.4,2.4,207,68367
162790,59.99648,-177.21053,2010,snow crab,female,135,9.3,2,208,13728
162791,59.83152,-172.27506,2010,snow crab,female,76,8.1,-1.3,189,76108
162792,59.83173,-172.91776,2010,snow crab,female,80,8.2,-1.2,195,3475
162853,55.00323,-166.34548,2010,snow crab,female,144,6.5,4,93,66
162854,56.00335,-167.0062,2010,snow crab,female,134,5.4,3.7,91,122
162855,56.33091,-167.02635,2010,snow crab,female,113,5,2.8,90,60
163055,55.99885,-163.39093,2010,snow crab,male,87,4.3,1.6,28,606
163056,55.98658,-162.80579,2010,snow crab,male,78,4.4,1,31,52
163057,55.99938,-162.22921,2010,snow crab,male,70,3.9,1.6,25,667
160645,60.65627,-175.42069,2010,snow crab,female,106,8.9,1.4,219,50895
160644,60.6653,-174.81792,2010,snow crab,female,98,9.7,1,236,676314
160643,60.66953,-174.1362,2010,snow crab,female,86,8.7,-0.8,199,234422
163529,55.01477,-166.93428,2010,snow crab,male,154,6.3,4,94,230
163530,55.00323,-166.34548,2010,snow crab,male,144,6.5,4,93,399
163531,54.98863,-165.75866,2010,snow crab,male,131,5.7,3.9,58,357
163532,54.99851,-165.14482,2010,snow crab,male,111,5.6,3.8,55,873
163533,55.02157,-164.59407,2010,snow crab,male,64,5,5.1,54,70
163534,55.33566,-166.9608,2010,snow crab,male,139,6.2,3.8,95,62
163535,55.33975,-166.3507,2010,snow crab,male,132,5.5,4,59,186
163536,55.33418,-165.78949,2010,snow crab,male,120,5.5,4.2,56,135
163537,55.33213,-164.57769,2010,snow crab,male,101,4.8,3,53,1340
160481,56.33753,-170.05021,2010,snow crab,female,109,5.2,3.3,96,418
160477,60.67411,-173.46319,2010,snow crab,female,66,8.5,-0.4,232,5593
160476,60.6803,-172.79411,2010,snow crab,female,45,6,2.5,231,302
160475,60.66291,-172.11787,2010,snow crab,female,61,8.8,-0.7,228,245433
160474,60.66363,-171.43985,2010,snow crab,female,62,7.6,-1.6,171,243343
160473,60.1739,-174.34983,2010,snow crab,female,100,8.8,0.6,201,21229
160472,60.12934,-173.76431,2010,snow crab,female,87,8.3,0.4,197,2858
160471,60.15715,-172.988,2010,snow crab,female,60,6.7,0.5,193,322
160470,60.16153,-172.32524,2010,snow crab,female,58,6,1.7,191,2263
160469,60.33545,-177.39841,2010,snow crab,female,147,9,2,205,1856
160468,60.33247,-176.71194,2010,snow crab,female,137,9,2.1,206,20557
160467,60.33629,-176.02534,2010,snow crab,female,121,9.6,1.8,222,19524
160466,60.33246,-175.39281,2010,snow crab,female,112,9.3,1.5,223,175342
160465,60.32639,-174.71882,2010,snow crab,female,103,9.2,1,224,124519
160464,60.33058,-174.07532,2010,snow crab,female,90,8.7,-0.2,200,119988
160463,60.29426,-173.38143,2010,snow crab,female,63,8.1,0,198,5221
160462,60.33939,-172.0657,2010,snow crab,female,59,7.7,-1.5,162,97739
160461,60.3364,-171.35636,2010,snow crab,female,66,7.3,-1.5,161,99886
160460,60.32778,-170.65155,2010,snow crab,female,61,6.9,-1.6,160,30629
160459,60.33006,-170.00541,2010,snow crab,female,53,6,-1.5,152,103173
160458,60.32943,-169.33781,2010,snow crab,female,43,1,-0.9,73,3452
160457,59.83377,-174.22529,2010,snow crab,female,106,8.6,1.3,203,1987
160456,59.83077,-173.58089,2010,snow crab,female,94,8.4,-0.3,196,20256
163665,56.00629,-168.23119,2010,snow crab,male,152,5.9,3.9,97,141
163666,56.33204,-167.66187,2010,snow crab,male,129,5.7,3.9,92,559
163667,56.33091,-167.02635,2010,snow crab,male,113,5,2.8,90,544
163668,56.33802,-166.41946,2010,snow crab,male,103,3.8,2.9,58,72
163669,56.33794,-165.80582,2010,snow crab,male,92,3.6,1.6,63,399
163670,56.33568,-164.58134,2010,snow crab,male,88,3.5,0.4,50,186
163671,56.33189,-163.969,2010,snow crab,male,85,3.8,0.4,36,642
163672,56.33141,-162.79669,2010,snow crab,male,77,4.1,0.2,30,219
163673,56.33369,-162.1935,2010,snow crab,male,77,4.1,0.2,24,192
163674,56.32911,-168.25093,2010,snow crab,male,155,5.9,3.8,93,1116
163675,56.33188,-168.87567,2010,snow crab,male,128,5.8,3.8,94,977
163676,56.35603,-169.45505,2010,snow crab,male,135,5.5,3.8,95,1095
163677,56.33753,-170.05021,2010,snow crab,male,109,5.2,3.3,96,418
163678,56.33254,-170.67998,2010,snow crab,male,121,5.8,3.8,102,269
163679,56.67219,-167.66466,2010,snow crab,male,100,5.2,1.3,88,920
163680,56.66928,-167.0756,2010,snow crab,male,96,4.4,1.1,89,490
163681,56.67368,-166.44208,2010,snow crab,male,84,3,-0.4,59,1195
163682,56.66981,-165.84473,2010,snow crab,male,78,3.4,-0.7,64,1243
163683,56.66728,-165.21614,2010,snow crab,male,75,3,-1,51,503
163684,56.66415,-164.60702,2010,snow crab,male,75,3.1,-0.7,49,436
163685,56.65813,-164.0081,2010,snow crab,male,74,3.1,-0.9,37,72
163686,56.67236,-163.38027,2010,snow crab,male,76,3.9,-1,30,199
163687,56.67855,-162.79234,2010,snow crab,male,71,3.3,-0.7,29,518
163688,56.66158,-162.19395,2010,snow crab,male,72,2.7,0.6,23,133
163689,56.65739,-168.29165,2010,snow crab,male,107,7.1,2.3,118,5527
163690,56.67616,-168.90798,2010,snow crab,male,100,5.5,1.8,96,3509
163782,57.3296,-172.09026,2010,snow crab,male,108,5.1,3.4,113,19709
163783,57.34743,-172.82439,2010,snow crab,male,117,5.9,3.1,114,4587
163784,57.31428,-173.33304,2010,snow crab,male,121,6.5,3.4,112,418
163785,57.16774,-168.63343,2010,snow crab,male,76,5.1,-0.9,99,17144
163786,57.1733,-169.30993,2010,snow crab,male,73,5.8,-0.8,107,4860
163787,57.16948,-169.88954,2010,snow crab,male,50,4.8,1.6,108,74
163788,57.67093,-167.76965,2010,snow crab,male,69,3.1,-1.1,89,19799
163789,57.66972,-167.14249,2010,snow crab,male,68,3.1,-0.3,84,8169
163790,57.65992,-166.50685,2010,snow crab,male,66,1.9,-0.6,62,1483
163791,57.66524,-165.89486,2010,snow crab,male,63,2.5,0.6,67,2241
163792,57.66387,-165.25094,2010,snow crab,male,60,1.9,0.5,48,6140
163793,57.66689,-168.39906,2010,snow crab,male,71,6.2,-0.2,121,10308
163794,57.65954,-169.03253,2010,snow crab,male,69,4.9,-1.1,103,2334
163795,57.66766,-169.65267,2010,snow crab,male,71,4.8,-1.2,105,6395
163796,57.65144,-170.26323,2010,snow crab,male,73,6.1,-0.3,135,10371
163797,57.66311,-170.89177,2010,snow crab,male,84,4.7,1.8,144,25748
163798,57.6575,-171.537,2010,snow crab,male,99,5.5,2.8,146,33526
163799,57.66799,-172.19261,2010,snow crab,male,108,7.8,3.1,178,5412
163800,57.66419,-172.79172,2010,snow crab,male,119,6.8,3,115,6414
163801,57.67944,-173.3984,2010,snow crab,male,146,6.6,3.4,116,8488
163802,57.50083,-168.74851,2010,snow crab,male,71,5.1,-1,101,6168
163803,57.49986,-169.3677,2010,snow crab,male,70,5,-1.1,104,12192
163804,57.50017,-169.98411,2010,snow crab,male,69,6.3,-0.5,136,2583
163805,57.49718,-170.5808,2010,snow crab,male,74,5.7,2.8,137,883
163806,57.99744,-167.80385,2010,snow crab,male,67,3.5,-1.3,88,4645
163807,58.00122,-167.16859,2010,snow crab,male,64,4.2,-0.4,83,591
163808,58.00358,-166.53149,2010,snow crab,male,60,2.2,0.1,63,1610
163809,58.00195,-165.90794,2010,snow crab,male,56,2.1,1.6,68,758
163810,57.99919,-168.43459,2010,snow crab,male,69,6.1,-1.3,132,7667
163811,58.00151,-169.07064,2010,snow crab,male,70,6,-1.4,131,6084
163812,58.0011,-169.7013,2010,snow crab,male,70,5.6,-1.3,130,12272
163813,58.00051,-170.3468,2010,snow crab,male,74,5.6,-0.7,129,30755
163923,60.66882,-176.81228,2010,snow crab,male,129,9.1,2,215,29766
163924,60.66777,-177.50715,2010,snow crab,male,147,9.1,2,211,18355
163925,60.6656,-178.20216,2010,snow crab,male,162,9.3,2.5,210,5933
163926,60.98359,-171.4863,2010,snow crab,male,60,7.6,-1.4,172,256920
163927,60.98201,-172.15966,2010,snow crab,male,64,9,-1.4,229,45182
163928,61.00067,-172.8103,2010,snow crab,male,67,8.9,-1.3,230,69296
163929,60.99451,-173.49159,2010,snow crab,male,74,9.3,-1.4,233,104523
163930,60.99961,-174.18356,2010,snow crab,male,84,9.3,-1.2,234,46733
163931,61.0023,-174.87745,2010,snow crab,male,92,9.3,-0.5,235,143732
163932,60.99362,-175.5687,2010,snow crab,male,102,8.7,1,218,131406
163933,60.99397,-176.28222,2010,snow crab,male,111,8.6,1.7,217,293555
163934,60.99769,-176.97357,2010,snow crab,male,122,8.6,1.9,213,189386
163935,60.99211,-177.62705,2010,snow crab,male,132,8.8,2.1,212,74056
163936,61.32649,-173.58673,2010,snow crab,male,73,7.5,-1.4,173,113008
163937,61.33433,-174.31478,2010,snow crab,male,78,9.2,-1.4,237,135072
164105,61.3351,-174.97533,2010,snow crab,male,86,8.9,-1.2,238,83405
164106,61.33706,-175.64829,2010,snow crab,male,97,9,-0.3,239,111777
164107,61.3281,-176.29939,2010,snow crab,male,106,8.8,1.3,240,151132
160197,59.0009,-177.59997,2010,snow crab,female,135,7.2,2.7,133,60
160196,59.00636,-176.94937,2010,snow crab,female,136,7.3,2.5,132,235
160195,59.0013,-176.32493,2010,snow crab,female,135,7.3,2.7,134,368
160194,58.99978,-175.72776,2010,snow crab,female,133,7.2,2.7,135,60
160193,59.01266,-175.00103,2010,snow crab,female,129,6.5,2.2,124,132
160192,59.00231,-174.39045,2010,snow crab,female,126,6.6,2.9,125,199
160191,58.99819,-173.71292,2010,snow crab,female,117,6.8,2.6,126,542
160190,58.99771,-173.08992,2010,snow crab,female,106,6.5,2.3,127,75318
160189,59.00001,-172.4316,2010,snow crab,female,98,6.4,1.5,128,13251
160188,58.99992,-171.78111,2010,snow crab,female,87,6.1,0.8,127,57585
160187,59.00037,-171.13321,2010,snow crab,female,76,5.7,-1.4,126,49598
160186,58.99927,-170.48885,2010,snow crab,female,71,5.4,-1.5,125,3969
160185,58.99955,-169.83926,2010,snow crab,female,64,4.6,-1.2,124,1260
160184,59.00219,-167.88665,2010,snow crab,female,42,1.6,1.5,79,82
160183,58.66558,-176.20901,2010,snow crab,female,139,6.9,2.8,130,62
160182,58.66588,-175.53758,2010,snow crab,female,135,6.6,2.5,129,239
160181,58.68863,-174.92045,2010,snow crab,female,192,6.5,3.1,123,856
160180,58.66574,-174.26667,2010,snow crab,female,155,3.2,3.1,122,67
160179,58.66138,-173.62871,2010,snow crab,female,126,6.9,3.4,121,348
160178,58.66605,-172.99505,2010,snow crab,female,112,7.4,2.6,144,5927
160177,58.66893,-172.37953,2010,snow crab,female,101,7.5,2.1,164,10802
160176,58.66689,-171.70805,2010,snow crab,female,92,7.3,1.2,163,2062
160175,58.66832,-171.08403,2010,snow crab,female,82,7.2,-0.1,157,3253
160174,58.66697,-170.4307,2010,snow crab,female,73,6.9,-1.4,156,1409
160173,58.67349,-169.78738,2010,snow crab,female,67,6.4,-1.1,153,1615
160172,58.33473,-174.30468,2010,snow crab,female,162,6.9,3.1,118,134
160171,58.33505,-173.56738,2010,snow crab,female,115,6.7,3.5,120,15842
160170,58.33419,-172.31178,2010,snow crab,female,102,7.1,2.5,165,102555
159685,58.66588,-175.53758,2010,snow crab,male,135,6.6,2.5,129,120
159684,58.68863,-174.92045,2010,snow crab,male,192,6.5,3.1,123,461
159683,58.66574,-174.26667,2010,snow crab,male,155,3.2,3.1,122,67
159682,58.66138,-173.62871,2010,snow crab,male,126,6.9,3.4,121,18524
159681,58.66605,-172.99505,2010,snow crab,male,112,7.4,2.6,144,8997
159680,58.66893,-172.37953,2010,snow crab,male,101,7.5,2.1,164,6183
159679,58.66689,-171.70805,2010,snow crab,male,92,7.3,1.2,163,3910
159678,58.66832,-171.08403,2010,snow crab,male,82,7.2,-0.1,157,24677
159677,58.66697,-170.4307,2010,snow crab,male,73,6.9,-1.4,156,12539
159676,58.67349,-169.78738,2010,snow crab,male,67,6.4,-1.1,153,11235
159675,58.6683,-169.14364,2010,snow crab,male,63,2.6,-0.9,84,3175
159674,58.66721,-168.49353,2010,snow crab,male,53,1.7,0.7,83,707
159673,58.66205,-167.23232,2010,snow crab,male,44,2.2,1.9,81,69
159672,58.66875,-167.8607,2010,snow crab,male,47,1.6,1.6,80,74
159671,58.33505,-173.56738,2010,snow crab,male,115,6.7,3.5,120,4553
159670,58.33261,-172.92433,2010,snow crab,male,109,7.6,2.8,145,3704
159669,58.33419,-172.31178,2010,snow crab,male,102,7.1,2.5,165,6008
159668,58.32615,-171.64788,2010,snow crab,male,95,7.1,1.8,166,5659
159667,58.33095,-171.02413,2010,snow crab,male,84,7.3,0.3,167,13555
159666,58.32835,-170.36645,2010,snow crab,male,73,6.7,-1.2,155,11584
159665,58.34434,-169.73869,2010,snow crab,male,69,6.5,-1.4,154,4559
159664,58.33632,-169.11679,2010,snow crab,male,68,2.8,-1.4,85,8699
164636,56.67039,-169.50622,2010,snow crab,male,80,5.9,0.4,117,3252
164637,56.66385,-170.13466,2010,snow crab,male,97,4.5,2.3,138,69
164638,56.66536,-170.7297,2010,snow crab,male,113,6.2,3.7,139,2320
164639,56.6603,-171.35424,2010,snow crab,male,119,5.7,3.7,103,5535
164640,56.6653,-171.96984,2010,snow crab,male,126,6.5,3.7,105,474
164641,56.99613,-167.70734,2010,snow crab,male,77,4.5,-0.7,87,4959
164642,57.00419,-167.08959,2010,snow crab,male,74,4.2,-0.4,86,9094
164643,57.00079,-166.46702,2010,snow crab,male,74,1.7,-0.3,60,9212
164644,56.99806,-165.84456,2010,snow crab,male,72,2.1,-0.2,65,3972
164645,56.99753,-165.2221,2010,snow crab,male,71,1.9,-1,50,262
164646,57.00134,-164.60276,2010,snow crab,male,69,2.6,-1,48,1418
164647,56.98748,-164.04783,2010,snow crab,male,69,3.5,-1,38,234
164648,57.00002,-163.38928,2010,snow crab,male,67,3.4,-0.6,31,283
164649,56.98707,-161.57244,2010,snow crab,male,67,3.7,1.5,16,74
164650,57.00635,-168.34639,2010,snow crab,male,81,6.6,-0.5,119,5856
164651,57.00965,-168.94564,2010,snow crab,male,80,5,-0.4,98,5596
164652,56.9965,-169.55851,2010,snow crab,male,61,4.5,-0.7,115,990
164653,57.01112,-170.14557,2010,snow crab,male,67,2.4,1.6,109,412
164654,57.00613,-170.78823,2010,snow crab,male,94,6.2,2.9,141,708
164655,56.99929,-171.41446,2010,snow crab,male,109,6.5,3.6,107,6070
164656,57.01115,-172.00645,2010,snow crab,male,116,6.2,3.7,109,6140
164657,56.99451,-172.62421,2010,snow crab,male,122,6.4,3.4,110,3253
164821,59.66751,-173.84999,2010,snow crab,male,104,8.3,1.8,184,9836
164822,59.66551,-174.4784,2010,snow crab,male,116,8.8,2.1,183,13015
164823,59.66662,-175.10041,2010,snow crab,male,124,7.4,1.7,142,2027
164824,59.66687,-175.8669,2010,snow crab,male,136,7,2.2,141,2005
164825,56.83641,-168.62682,2010,snow crab,male,97,5.3,2,97,2355
164826,56.83224,-169.30033,2010,snow crab,male,80,5.7,0.2,116,592
164827,56.84122,-169.90353,2010,snow crab,male,72,5.6,2.4,114,406
164992,59.66744,-176.52714,2010,snow crab,male,135,7.7,2.7,140,1586
164993,59.6715,-177.1449,2010,snow crab,male,172,7,2.4,139,253
164994,59.50719,-172.90406,2010,snow crab,male,93,8.4,1.2,187,7836
165491,56.83529,-170.46927,2010,snow crab,male,100,6.9,3.3,140,421
165492,57.33071,-167.73613,2010,snow crab,male,74,4,0.2,90,36384
165493,57.33577,-167.12205,2010,snow crab,male,71,3.6,0,85,9287
165494,57.33214,-166.48505,2010,snow crab,male,70,1.8,0,61,848
165495,57.33394,-165.87226,2010,snow crab,male,68,2.3,0.2,66,1265
165496,57.33576,-165.23339,2010,snow crab,male,67,2.7,-0.5,49,736
165497,57.32508,-164.621,2010,snow crab,male,65,3.2,-0.5,47,848
165498,57.33319,-164.00298,2010,snow crab,male,62,2.9,0.7,39,230
165499,57.33382,-168.3668,2010,snow crab,male,74,6.1,-0.7,120,5918
165500,57.33163,-168.98487,2010,snow crab,male,70,5.2,-0.9,100,12320
165501,57.33485,-169.59404,2010,snow crab,male,64,5.1,-0.4,106,2308
165502,57.35585,-170.84773,2010,snow crab,male,84,6.7,2.7,123,45108
165503,57.3369,-171.46075,2010,snow crab,male,99,6.4,3.5,145,3912
165657,59.50496,-173.52946,2010,snow crab,male,102,8.7,1.9,185,2954
165658,60.00635,-169.32492,2010,snow crab,male,46,2.3,-1.2,74,1579
165659,59.99692,-169.9448,2010,snow crab,male,53,6,-1.3,151,37258
165660,59.997,-170.62435,2010,snow crab,male,65,7.2,-1.5,159,13522
165661,59.99456,-171.30898,2010,snow crab,male,69,7.4,-1.5,170,32526
165662,59.9861,-171.93729,2010,snow crab,male,67,8.9,-1.3,227,46977
165663,59.988,-172.57871,2010,snow crab,male,65,7.5,-1,190,1324
165664,59.99815,-173.24361,2010,snow crab,male,75,8.3,-1.1,194,2219
165665,59.99982,-173.95973,2010,snow crab,male,97,8.5,0.6,202,3834
165666,59.995,-174.59497,2010,snow crab,male,108,8.8,1.2,204,4251
165667,59.9989,-175.24837,2010,snow crab,male,117,9.4,1.6,220,5362
165668,60.00315,-175.92535,2010,snow crab,male,129,9.6,2,221,4401
165669,59.99957,-176.71528,2010,snow crab,male,141,9.4,2.4,207,1897
165670,59.99648,-177.21053,2010,snow crab,male,135,9.3,2,208,5096
165671,59.99877,-177.92287,2010,snow crab,male,141,9.4,2.1,209,466
165672,59.83152,-172.27506,2010,snow crab,male,76,8.1,-1.3,189,34995
165673,59.83173,-172.91776,2010,snow crab,male,80,8.2,-1.2,195,2711
165674,59.83077,-173.58089,2010,snow crab,male,94,8.4,-0.3,196,6202
165675,59.83377,-174.22529,2010,snow crab,male,106,8.6,1.3,203,9297
165676,60.32943,-169.33781,2010,snow crab,male,43,1,-0.9,73,7362
165677,60.33006,-170.00541,2010,snow crab,male,53,6,-1.5,152,83970
165678,60.32778,-170.65155,2010,snow crab,male,61,6.9,-1.6,160,14651
165679,60.3364,-171.35636,2010,snow crab,male,66,7.3,-1.5,161,66730
165680,60.33939,-172.0657,2010,snow crab,male,59,7.7,-1.5,162,101709
165681,60.29426,-173.38143,2010,snow crab,male,63,8.1,0,198,4205
165682,60.33058,-174.07532,2010,snow crab,male,90,8.7,-0.2,200,151541
165683,60.32639,-174.71882,2010,snow crab,male,103,9.2,1,224,13261
165684,60.33246,-175.39281,2010,snow crab,male,112,9.3,1.5,223,52207
165685,60.33629,-176.02534,2010,snow crab,male,121,9.6,1.8,222,17634
165686,60.33247,-176.71194,2010,snow crab,male,137,9,2.1,206,10088
165687,60.33545,-177.39841,2010,snow crab,male,147,9,2,205,11852
165688,60.16153,-172.32524,2010,snow crab,male,58,6,1.7,191,1533
165689,60.15715,-172.988,2010,snow crab,male,60,6.7,0.5,193,858
165690,60.12934,-173.76431,2010,snow crab,male,87,8.3,0.4,197,1786
165691,60.1739,-174.34983,2010,snow crab,male,100,8.8,0.6,201,32513
165692,60.66363,-171.43985,2010,snow crab,male,62,7.6,-1.6,171,134453
165693,60.66291,-172.11787,2010,snow crab,male,61,8.8,-0.7,228,133847
165694,60.6803,-172.79411,2010,snow crab,male,45,6,2.5,231,76
165695,60.67411,-173.46319,2010,snow crab,male,66,8.5,-0.4,232,10523
165696,60.66953,-174.1362,2010,snow crab,male,86,8.7,-0.8,199,72356
165697,60.6653,-174.81792,2010,snow crab,male,98,9.7,1,236,296160
165698,60.65627,-175.42069,2010,snow crab,male,106,8.9,1.4,219,28220
165699,60.66679,-176.19652,2010,snow crab,male,118,9.1,1.7,216,101651
166354,55.35247,-164.02034,2010,snow crab,male,80,5.5,3,33,818
166355,55.33686,-163.42504,2010,snow crab,male,54,5.3,2.2,26,77
166356,55.67009,-167.58842,2010,snow crab,male,135,6.2,3.8,100,64
166357,55.67216,-166.99259,2010,snow crab,male,134,6,3.8,92,184
166358,55.66294,-166.38346,2010,snow crab,male,126,5.5,3.7,60,131
166359,55.66662,-165.80487,2010,snow crab,male,117,5.3,3.6,61,518
166360,55.66556,-165.1644,2010,snow crab,male,109,4.6,3.4,54,394
166361,55.66356,-164.594,2010,snow crab,male,96,5.2,2.2,52,906
166362,55.68767,-163.99298,2010,snow crab,male,95,4.5,1.8,34,1536
166363,55.67006,-163.40918,2010,snow crab,male,81,4.9,2,27,340
166364,55.6679,-162.82566,2010,snow crab,male,51,5.2,2.1,32,157
166365,56.00866,-167.60843,2010,snow crab,male,132,5.7,3.8,98,68
166366,56.00335,-167.0062,2010,snow crab,male,134,5.4,3.7,91,365
166367,56.00101,-166.40364,2010,snow crab,male,124,5.1,3.8,57,138
166368,56.00615,-165.78943,2010,snow crab,male,107,4.9,3.3,62,310
166369,56.00583,-165.17913,2010,snow crab,male,96,3.8,2.6,53,286
166370,55.99813,-164.58258,2010,snow crab,male,93,3.7,2.1,51,382
166371,55.99719,-164.0378,2010,snow crab,male,90,4.3,1.8,35,143
173098,57.35585,-170.84773,2010,snow crab,female,84,6.7,2.7,123,197
173099,57.3296,-172.09026,2010,snow crab,female,108,5.1,3.4,113,198
173100,57.16774,-168.63343,2010,snow crab,female,76,5.1,-0.9,99,2535
173101,57.1733,-169.30993,2010,snow crab,female,73,5.8,-0.8,107,1072
173102,57.67093,-167.76965,2010,snow crab,female,69,3.1,-1.1,89,39689
173103,57.66972,-167.14249,2010,snow crab,female,68,3.1,-0.3,84,6193
173104,57.65992,-166.50685,2010,snow crab,female,66,1.9,-0.6,62,74
173105,57.66524,-165.89486,2010,snow crab,female,63,2.5,0.6,67,911
173106,57.66387,-165.25094,2010,snow crab,female,60,1.9,0.5,48,1102
173107,57.66689,-168.39906,2010,snow crab,female,71,6.2,-0.2,121,1473
173108,57.65954,-169.03253,2010,snow crab,female,69,4.9,-1.1,103,1021
173109,57.66766,-169.65267,2010,snow crab,female,71,4.8,-1.2,105,1565
173110,57.66311,-170.89177,2010,snow crab,female,84,4.7,1.8,144,145
173111,57.6575,-171.537,2010,snow crab,female,99,5.5,2.8,146,144
173112,57.66799,-172.19261,2010,snow crab,female,108,7.8,3.1,178,42159
154636,54.69338,-165.13291,2010,snow crab,male,82,5.4,4.8,57,68
154635,62.00203,-175.83704,2010,snow crab,male,92,9,-1.2,244,145537
154634,61.99556,-175.17323,2010,snow crab,male,81,9.2,-1.5,245,205107
154633,62.00127,-174.47745,2010,snow crab,male,72,7.6,-1.5,176,199297
154632,61.99597,-173.73797,2010,snow crab,male,62,7.5,-1.5,175,129932
154631,61.66337,-176.46498,2010,snow crab,male,105,8.9,0.5,241,134958
154630,61.66355,-175.77808,2010,snow crab,male,95,8.9,-1,243,503457
154629,61.66696,-175.08573,2010,snow crab,male,85,9.1,-1.4,242,136148
154628,61.66009,-174.44389,2010,snow crab,male,76,7.3,-1.4,177,76213
154627,61.66335,-173.65225,2010,snow crab,male,70,7.4,-1.5,174,115548
154626,61.33359,-176.96159,2010,snow crab,male,117,8.6,1.8,214,481409
170562,57.66419,-172.79172,2010,snow crab,female,119,6.8,3,115,96455
170563,57.67944,-173.3984,2010,snow crab,female,146,6.6,3.4,116,290
170564,57.50083,-168.74851,2010,snow crab,female,71,5.1,-1,101,2198
170565,57.49986,-169.3677,2010,snow crab,female,70,5,-1.1,104,10094
170566,57.50017,-169.98411,2010,snow crab,female,69,6.3,-0.5,136,359
170567,57.99744,-167.80385,2010,snow crab,female,67,3.5,-1.3,88,1124
170568,58.00122,-167.16859,2010,snow crab,female,64,4.2,-0.4,83,197
170569,58.00358,-166.53149,2010,snow crab,female,60,2.2,0.1,63,659
170570,58.00195,-165.90794,2010,snow crab,female,56,2.1,1.6,68,69
170571,57.99919,-168.43459,2010,snow crab,female,69,6.1,-1.3,132,4801
170572,58.00151,-169.07064,2010,snow crab,female,70,6,-1.4,131,1800
170573,58.0011,-169.7013,2010,snow crab,female,70,5.6,-1.3,130,3486
